Date,Time,AC Penrose NO_MCG 1h average [痢/m設,AC Penrose NO2_MCG 1h average [痢/m設,AC Penrose NOX_MCG 1h average [痢/m設,AC Penrose PM10 1h average [痢/m設,AC Penrose PM2.5 1h average [痢/m設,AC Penrose RH 1h average [%],AC Penrose SO2_MCG 1h average [痢/m設,AC Penrose TEMP 1h average [蚓],AC Penrose WDR 1h average [財,AC Penrose WSP 1h average [m/s]
25/05/2024,6:00,1.298,8.422,9.72,-0.417,0.8,92.5,2.457,11.28,292.5,1.367
25/05/2024,7:00,4.217,16.315,20.531,2.383,0.267,90.017,2.193,11.6,257.3,1.55
25/05/2024,8:00,10.394,29.428,39.822,11.983,3.583,90.3,2.354,12,217.07,2.217
25/05/2024,9:00,8.851,25.376,34.226,0.06,1.62,88.35,2.745,12.13,237.73,1.933
25/05/2024,10:00,7.363,21.973,29.336,6.05,4.6,86.033,2.583,13.22,253.25,1.733
25/05/2024,11:00,8.507,15.413,23.919,21.733,3.267,68.6,2.905,14.5,234.6,3.617
25/05/2024,12:00,5.237,7.957,13.195,29.1,7.383,63.65,2.371,15.07,234.63,5.783
25/05/2024,13:00,3.812,5.887,9.699,14.217,2.317,63.417,2.443,14.98,236.37,5.917
25/05/2024,14:00,5.092,7.435,12.527,15.1,2.383,61.717,2.736,15.28,235.03,5
25/05/2024,15:00,3.361,4.944,8.305,16.183,1.3,60.3,2.716,15.35,237.6,6.05
25/05/2024,16:00,4.08,6.932,11.013,13.033,4.8,68.25,2.566,14.53,234.13,4.95
25/05/2024,17:00,5.023,9.943,14.965,13.817,4.38,71.3,2.31,13.98,233.88,4.467
25/05/2024,18:00,3.542,7.349,10.891,16.267,8.1,75.367,2.134,13.63,235.17,5.183
25/05/2024,19:00,5.313,11.542,16.855,4.3,6.45,75.933,2.5,13.7,228.3,3.717
25/05/2024,20:00,4.442,9.345,13.787,20.15,7.067,66.75,3.183,14.33,241.6,4.133
25/05/2024,21:00,2.669,5.316,7.985,19.067,2.95,70.45,2.575,14.33,236.1,5.1
25/05/2024,22:00,2.372,5.323,7.695,7.967,3.85,74.983,2.241,13.82,241.02,3.85
25/05/2024,23:00,2.253,4.578,6.832,13.6,5.65,70.317,2.115,14.2,246.2,4.25
25/05/2024,24:00:00,1.7,2.699,4.399,17.067,5,76.483,2.08,14.03,241.67,4.55
26/05/2024,1:00,,,,17,2.56,74.85,2.015,14.1,239.5,4.767
26/05/2024,2:00,0.985,1.377,2.362,19.367,4.033,80.65,2.358,13.53,245.9,4.767
26/05/2024,3:00,1.226,0.895,2.121,11.633,3.917,76.833,2.381,13.82,246.65,4.933
26/05/2024,4:00,1.146,0.581,1.727,8.583,4.467,77.583,2.202,13.9,245.93,4.133
26/05/2024,5:00,1.056,1.001,2.057,12.8,6.333,80.333,2.294,13.83,246.48,4.583
26/05/2024,6:00,0.918,0.663,1.581,13.383,2.067,75.417,2.812,14.4,240.3,4.883
26/05/2024,7:00,0.916,1.073,1.989,6.433,4.267,72.467,2.645,14.58,243.42,5.533
26/05/2024,8:00,2.173,2.832,5.005,13.45,3.75,78.583,2.409,14.1,245.22,5.017
26/05/2024,9:00,2.356,2.617,4.973,16.217,7.3,79.75,2.754,14.08,239.43,5.633
26/05/2024,10:00,2.479,3.215,5.694,11.533,6.183,75.2,2.814,15.1,238.93,6.433
26/05/2024,11:00,3.538,4.216,7.754,19,5.583,,3.096,,,
26/05/2024,12:00,2.836,2.682,5.518,14.083,6.95,,2.68,,,
26/05/2024,13:00,3.359,3.769,7.128,21.483,5.75,,1.913,,,
26/05/2024,14:00,3.573,3.352,6.925,26.367,4.8,63.94,2.884,16.1,,
26/05/2024,15:00,3.902,3.943,7.844,24.783,8.233,,2.836,,,
26/05/2024,16:00,3.66,4.134,7.795,20.267,4.783,,3.39,,,
26/05/2024,17:00,3.658,5.289,8.947,12.067,1.2,69.94,2.758,15.06,239.86,5.52
26/05/2024,18:00,3.484,5.856,9.34,17.117,5.5,,1.767,,,
26/05/2024,19:00,2.584,4.831,7.415,29.95,9.933,69.067,2.245,14.87,238,5.62
26/05/2024,20:00,2.588,4.103,6.692,27.35,4.283,69.283,2.629,14.77,236.6,5.267
26/05/2024,21:00,2.874,7.619,10.493,11.8,9.433,75,1.801,14.27,236.62,3.417
26/05/2024,22:00,2.361,4.51,6.871,19.583,6.133,79.6,2.284,13.58,237.05,3.633
26/05/2024,23:00,1.744,3.208,4.952,6.8,5.367,79.25,3.063,13.55,233.65,3.017
26/05/2024,24:00:00,1.391,2.05,3.441,11.083,4.583,87.433,1.759,13.03,242.62,2.983
27/05/2024,1:00,1.112,1.872,2.985,14.42,5.38,87.583,,12.92,239.43,2.683
27/05/2024,2:00,0.987,1.886,2.873,13.933,3.233,84.583,2.849,13.18,223.27,3.7
27/05/2024,3:00,1.3,2.033,3.333,5.95,3.217,87.6,2.512,12.87,216.35,2.383
27/05/2024,4:00,1.597,3.779,5.376,3.767,2.117,89.05,2.785,12.78,224.88,2.65
27/05/2024,5:00,3.25,7.199,10.448,9.417,2.333,86.9,2.238,12.78,230.45,2.767
27/05/2024,6:00,5.063,17.811,22.874,3.117,2.167,90.95,3.05,12.55,263.08,1.35
27/05/2024,7:00,18.99,36.015,55.005,10,2.6,91.717,3.362,12.52,227.08,2.267
27/05/2024,8:00,17.136,44.044,61.181,9,4.25,92.833,3.005,12.32,266.62,1.167
27/05/2024,9:00,15.305,35.185,50.49,2.083,-4.04,94.067,4.228,12.48,262.32,1.933
27/05/2024,10:00,11.296,25.218,36.515,10,1.45,88.917,3.116,13.4,260.95,1.933
27/05/2024,11:00,13.096,18.638,31.734,7.86,2.983,83.6,2.511,13.92,239.33,3.567
27/05/2024,12:00,,,,,,,,,,
27/05/2024,13:00,12.339,16.878,29.218,5.083,2.15,81.45,2.724,14.27,235.35,4.183
27/05/2024,14:00,15.966,19.123,35.089,3.617,2.483,72.583,3.062,15.05,233.32,4.133
27/05/2024,15:00,14.841,21.241,36.082,14.333,0.85,81.617,2.226,14.13,232.82,4.1
27/05/2024,16:00,10.13,16.079,26.209,3.683,2.717,79.817,3.345,14.18,234.65,4
27/05/2024,17:00,10.345,19.636,29.98,18.083,2.3,85.017,3.44,13.4,239.03,3.417
27/05/2024,18:00,8.489,23.842,32.33,7.283,4.083,86.45,1.839,12.95,241.68,2.5
27/05/2024,19:00,6.122,16.749,22.87,2.517,4.867,82.017,3.098,13.02,239.38,3.1
27/05/2024,20:00,6.162,17.046,23.208,13.233,4.017,78.233,2.941,13.03,229.5,2.75
27/05/2024,21:00,5.096,22.314,27.411,9.1,2.167,79.667,2.449,12.52,248.13,1.95
27/05/2024,22:00,4.214,13.363,17.577,11.283,5.583,74.517,1.905,13.08,240.82,2.333
27/05/2024,23:00,3.437,10.657,14.094,8.533,3.1,77.667,1.496,12.55,243.47,2.583
27/05/2024,24:00:00,2.032,7.602,9.634,12.167,2.933,82.9,1.57,12.13,254.43,1.683
28/05/2024,1:00,,,,6.68,2.92,86.55,2.284,11.73,239.55,2.35
28/05/2024,2:00,2.434,5.863,8.297,6.533,2.383,87.317,2.707,11.42,223.37,3.683
28/05/2024,3:00,2.504,6.994,9.497,1.783,1.217,87.933,2.799,11.5,230.25,2.717
28/05/2024,4:00,2.24,6.652,8.892,2.267,2,74.767,2.708,12.38,242.4,3.033
28/05/2024,5:00,3.712,8.791,12.503,15,2.183,75.383,1.177,12.62,229.37,3.05
28/05/2024,6:00,8.366,19.926,28.292,14.017,4.783,80.333,2.205,12.05,237.22,2.717
28/05/2024,7:00,8.051,33.114,41.166,1.167,3.05,77.2,2.976,11.63,279.15,1.4
28/05/2024,8:00,12.522,34.413,46.935,4.85,2.783,83.15,2.638,11.82,246.02,2.267
28/05/2024,9:00,25.353,50.632,75.984,5.017,4.8,83.75,2.603,12.1,246.95,1.15
28/05/2024,10:00,10.988,32.803,43.791,14.733,8.417,82.317,2.661,12.75,271.48,1.317
28/05/2024,11:00,12.929,24.484,37.413,10.083,6.35,78.433,3.011,13.32,252.5,3.267
28/05/2024,12:00,11.193,16.649,27.843,10.35,2.883,67.467,2.725,14.75,239.47,4.65
28/05/2024,13:00,12.656,16.967,29.623,18.383,2.833,63.067,2.571,15.07,239.93,4.317
28/05/2024,14:00,12.397,18.054,30.451,5,2.85,60.6,2.765,15.42,232.97,4.7
28/05/2024,15:00,13.538,19.933,33.471,22.783,2.917,62,3.229,15.17,249.53,3.133
28/05/2024,16:00,7.723,22.516,30.239,13.1,4.9,72.617,2.75,13.78,265.18,2.067
28/05/2024,17:00,7.698,26.794,34.492,9.367,1.1,64.85,2.372,14.57,271.08,1.633
28/05/2024,18:00,2.515,22.608,25.123,14.333,5.817,70.583,2.698,13.87,301.65,2.2
28/05/2024,19:00,2.05,21.518,23.568,24.7,4.733,81.467,2.311,12.98,304.25,1.733
28/05/2024,20:00,2.477,15.993,18.47,8.317,6.15,88.517,2.223,12.18,275.57,2.333
28/05/2024,21:00,0.478,12.437,12.915,-0.183,2.383,91.08,2.081,11.58,199.28,1.28
28/05/2024,22:00,0.628,12.491,13.119,12.283,6.017,91.567,1.957,11.1,177.82,1.8
28/05/2024,23:00,0.726,9.895,10.621,,4.883,92.58,2.485,11.14,351.92,2.42
28/05/2024,24:00:00,1.847,16.496,18.343,9,4.65,94.167,2.571,11.3,284.42,1.433
29/05/2024,1:00,1.894,9.225,11.119,3.16,6.72,93.1,,11.33,251.67,1.633
29/05/2024,2:00,1.155,8.972,10.127,-1.2,2.35,90.25,2.033,10.95,273.13,0.917
29/05/2024,3:00,1.612,9.83,11.442,5.117,5.717,90.167,2.517,10.78,260.9,1.1
29/05/2024,4:00,3.274,9.239,12.513,1.917,0.95,92.217,2.596,11.22,238.63,2.383
29/05/2024,5:00,3.54,11.422,14.962,5.3,2.35,86.85,3.94,11.65,247.57,2.633
29/05/2024,6:00,6.034,18.204,24.238,12.4,3.117,,2.68,,,
29/05/2024,7:00,7.627,22.888,30.515,11.667,2.767,81.067,2.386,12.25,246.75,3.1
29/05/2024,8:00,9.266,25.034,34.3,8.167,2.233,80.567,3.167,12.7,244.2,3.783
29/05/2024,9:00,8.091,25.574,33.665,9.733,7.18,74.65,2.802,13.42,263.8,2.4
29/05/2024,10:00,7.196,16.752,23.948,15.883,7.517,72.167,2.234,13.82,248.82,4.3
29/05/2024,11:00,15.209,21.197,36.406,18.8,6.5,81.2,3.498,12.17,223.47,5.667
29/05/2024,12:00,9.434,12.31,21.744,11.617,7.233,61.633,4.649,14.53,228.02,7.217
29/05/2024,13:00,8.795,15.665,24.46,45.033,10.95,69.083,2.422,12.37,217.5,6.783
29/05/2024,14:00,10.072,17.469,27.542,18.72,3.733,69.4,2.139,12.43,233.83,5.967
29/05/2024,15:00,6.883,10.048,16.932,24.65,8.217,65.117,2.608,13.2,234.9,7.133
29/05/2024,16:00,5.55,7.233,12.783,41.25,11.383,55.95,1.779,14.98,234.77,8.967
29/05/2024,17:00,3.654,4.787,8.44,47.117,23.94,63.067,2.377,14.05,237.03,9.983
29/05/2024,18:00,4.051,5.918,9.969,21.117,19.217,68.683,3.051,12.38,233.13,8.667
29/05/2024,19:00,3.145,4.715,7.86,36.35,10.917,64.183,2.348,12.95,223.5,9.65
29/05/2024,20:00,3.401,4.824,8.226,32.083,34.433,69.517,2.484,11.42,217.62,8.4
29/05/2024,21:00,2.812,3.294,6.105,32.217,37.467,69.417,2.01,12.25,222.62,8.467
29/05/2024,22:00,2.144,2.149,4.293,35.533,21.833,61.933,2.532,13.2,222.93,9.883
29/05/2024,23:00,2.575,5.72,8.295,17.933,14.75,73.683,1.726,11.42,202.9,4.883
29/05/2024,24:00:00,1.693,4.592,6.285,11.367,10.85,82.617,1.725,10.32,203.38,4.267
30/05/2024,1:00,,,,15.08,12.38,84.1,2.56,10.5,211.3,2.617
30/05/2024,2:00,2.222,10.209,12.431,10.333,8.833,83.267,1.998,10.78,211.42,2.9
30/05/2024,3:00,1.336,6.707,8.042,18.917,12.917,75.483,1.88,11.98,207.37,3.133
30/05/2024,4:00,2.707,6.458,9.164,32.983,7.783,73.367,2.397,12.73,211.83,4.217
30/05/2024,5:00,2.669,9.14,11.808,40.267,13.15,74.633,1.995,12.28,203.97,3.3
30/05/2024,6:00,7.171,19.352,26.523,30.133,9.867,70.083,2.214,12.95,210.32,4.217
30/05/2024,7:00,13.235,27.771,41.005,24.3,13.717,64,1.765,13.48,215.48,4.617
30/05/2024,8:00,14.959,30.234,45.193,44.917,13.833,64.45,2.928,13.45,218.35,4.85
30/05/2024,9:00,14.727,28.632,43.358,39.617,22.04,60.333,3.981,14,216.12,4.383
30/05/2024,10:00,17.333,25.669,43.002,34.817,16.817,58.2,3.033,14.8,216.37,4.85
30/05/2024,11:00,13.659,19.007,32.666,35.2,16.217,56.667,2.984,15.38,212.7,6.033
30/05/2024,12:00,14.95,19.202,34.152,37.033,13.95,56.317,2.958,15.87,214.15,6.667
30/05/2024,13:00,13.201,15.283,28.484,43.217,12.833,56.267,1.709,16.17,217.65,7.1
30/05/2024,14:00,12.819,15.3,28.119,40.167,9.3,59.317,2.862,16.35,219.27,6.583
30/05/2024,15:00,12.212,19.144,31.355,38.8,14.45,71.867,2.685,15.38,224.63,5.033
30/05/2024,16:00,9.82,18.119,27.939,33.7,8.633,71.35,2.519,15.55,227.17,4.967
30/05/2024,17:00,7.6,16.431,24.031,15.483,7.74,73.167,3.077,15.35,225.97,4.733
30/05/2024,18:00,6.271,14.545,20.816,16.583,9.3,75.3,2.222,15.2,220.67,5.133
30/05/2024,19:00,6.309,16.619,22.928,13.3,9.35,77.1,1.854,14.95,217.28,4.017
30/05/2024,20:00,6.294,18.583,24.877,25.167,11.017,80.767,0.789,15,223.15,3.033
30/05/2024,21:00,5.233,12.983,18.216,18.3,6.067,88.75,1.701,14.58,221.4,3.6
30/05/2024,22:00,4.174,11.62,15.794,14.8,10.933,87.433,2.599,14.82,221.77,3.117
30/05/2024,23:00,3.185,6.963,10.148,28.317,13.333,81.333,2.496,15.18,221.73,3.683
30/05/2024,24:00:00,2.709,5.313,8.022,32.767,17.7,81.317,2.03,15.25,220.62,3.55
31/05/2024,1:00,1.659,4.226,5.886,40.383,10.42,79.3,,15.48,221.15,3.417
31/05/2024,2:00,2.068,6.488,8.556,30.633,12.7,79.95,0.891,15.58,214.42,3.717
31/05/2024,3:00,1.892,5.706,7.597,27.35,16.133,78.983,1.881,15.48,213.87,4.167
31/05/2024,4:00,2.171,5.931,8.102,44.867,15.367,76.083,1.831,15.63,212.18,4.75
31/05/2024,5:00,3.451,7.332,10.783,27.367,10.617,77.05,1.919,15.65,215.57,4.567
31/05/2024,6:00,8.616,18.125,26.742,27.433,14.95,79.167,2.374,15.25,216.12,3.583
31/05/2024,7:00,20.707,35.964,56.671,23.833,15.367,80.467,2.689,15.12,220.18,3.4
31/05/2024,8:00,27.117,46.911,74.028,28.917,13.617,81.383,2.868,14.77,212.78,3.117
31/05/2024,9:00,20.643,39.75,60.392,32.083,9.62,79.9,2.632,15.27,222.08,2.95
31/05/2024,10:00,18.756,34.433,53.189,35.35,15.45,76.05,2.584,15.83,224.35,3
31/05/2024,11:00,15.595,22.287,37.882,34.283,10.117,73.35,2.531,16.53,225.78,4.317
31/05/2024,12:00,13.009,17.487,30.496,33.933,13.45,69.15,2.971,17.18,222.73,5.133
31/05/2024,13:00,11.716,16.308,28.024,35.8,10.25,68.317,2.234,17.17,233.15,4.817
31/05/2024,14:00,7.973,11.121,19.094,20.7,10.183,67.85,1.791,17.32,233.93,5.45
31/05/2024,15:00,8.426,12.269,20.696,27.733,9.55,67.417,2.262,17.05,234.5,5.05
31/05/2024,16:00,7.366,13.301,20.667,19.633,4.383,70.517,2.202,16.7,232.6,4.283
31/05/2024,17:00,6.778,14.371,21.149,36.617,4,74.967,1.727,16.03,236.95,3.95
31/05/2024,18:00,5.921,14.763,20.684,25.85,7.883,77.45,1.978,15.53,234.37,3.617
31/05/2024,19:00,8.098,19.161,27.259,13.217,7.133,80.1,2.747,15.15,223.97,3.55
31/05/2024,20:00,8.46,22.116,30.576,12.883,9.65,80.617,0.617,15.18,216.03,3.717
31/05/2024,21:00,5.863,22.7,28.563,21.2,9.2,79.65,1.257,15.07,240.85,1.533
31/05/2024,22:00,4.831,18.259,23.089,28.433,8.75,84.817,2.301,14.07,234.68,1.533
31/05/2024,23:00,5.226,22.102,27.328,10.85,10.75,87.8,1.509,13.93,226.05,1.75
31/05/2024,24:00:00,3.973,13.943,17.917,15.167,6.95,85.267,2.556,14.18,213.35,2.9
1/06/2024,1:00,,,,25.08,15.66,83.5,1.721,14.2,207.38,2.783
1/06/2024,2:00,3.022,13.12,16.142,22.117,9.3,84.733,2.441,13.88,212.97,2.217
1/06/2024,3:00,3.727,18.792,22.519,19.233,9.15,86.267,1.869,13.48,235.67,1.067
1/06/2024,4:00,2.151,8.47,10.621,18.133,6.483,82.05,1.657,14.62,212.2,2.517
1/06/2024,5:00,2.964,9.498,12.462,12.35,2.883,80.4,2.119,14.67,215.2,2.617
1/06/2024,6:00,4.77,15.46,20.231,4.167,4.433,77.65,1.292,14.58,220.48,2.7
1/06/2024,7:00,8.621,25.618,34.239,12.167,4.45,75.233,2.364,14.85,212.93,2.3
1/06/2024,8:00,10.575,27.374,37.949,27.65,3.75,75.1,2.132,14.77,214.63,2.167
1/06/2024,9:00,14.95,32.701,47.651,14.15,-2.56,75.683,1.965,14.78,231.1,1.533
1/06/2024,10:00,11.66,21.457,33.117,10.067,1.467,72,1.533,15.83,226.13,2.633
1/06/2024,11:00,9.005,16.752,25.757,15.967,6.933,71.383,1.568,16.05,230.68,2.85
1/06/2024,12:00,5.666,9.44,15.106,17.1,4.067,69.25,3.495,16.43,226.22,3
1/06/2024,13:00,6.586,10.223,16.809,19.05,2.85,67.667,2.424,17.18,227.9,2.933
1/06/2024,14:00,5.726,9.468,15.194,24.133,3.583,69.267,2.32,16.88,228.83,3.533
1/06/2024,15:00,6.754,12.057,18.811,7.183,4.267,70.25,2.566,16.55,222.07,3.417
1/06/2024,16:00,6.872,15.279,22.151,12.933,4.283,72.4,1.453,16.22,225.9,2.383
1/06/2024,17:00,5.4,21.672,27.072,5.2,12.3,72.25,2.356,15.9,238.17,1.267
1/06/2024,18:00,3.122,21.74,24.862,20.267,11.6,77.05,1.664,15.17,258.9,1.183
1/06/2024,19:00,2.178,24.436,26.614,8.05,9.283,80.3,1.992,14.6,277.53,0.75
1/06/2024,20:00,1.597,24.535,26.132,9.917,13.533,82.9,2.023,14.15,326.48,0.75
1/06/2024,21:00,1.219,23.551,24.77,11.6,12.8,88.283,1.777,13.62,320.32,0.767
1/06/2024,22:00,0.63,12.727,13.357,16.133,10.283,89.017,2.376,14.17,298.97,1.383
1/06/2024,23:00,0.65,14.306,14.955,6.4,6.083,89.617,1.666,14.2,296.2,0.6
1/06/2024,24:00:00,0.424,9.164,9.588,21.167,8.083,90.35,1.644,14.23,308.15,1.567
2/06/2024,1:00,0.84,7.476,8.315,8.22,8.26,90.067,,14.45,292.63,1.35
2/06/2024,2:00,,,,,,,,,,
2/06/2024,3:00,0.272,4.65,4.923,15.3,4.417,89.167,1.985,14.87,306.98,1.183
2/06/2024,4:00,0.619,3.113,3.731,11.117,5.867,88.467,2.413,15.15,281.1,0.767
2/06/2024,5:00,0.692,5.282,5.975,14.3,2.333,88.2,2.205,15.25,285.02,0.983
2/06/2024,6:00,1.264,5.142,6.406,20.583,6.217,87.483,3.72,15.73,247.47,2.05
2/06/2024,7:00,1.001,4.298,5.299,3.133,4.2,85.55,2.872,15.88,268.87,1.4
2/06/2024,8:00,0.578,8.309,8.888,15.667,3.65,85.65,1.787,15.8,299.47,0.783
2/06/2024,9:00,0.873,9.625,10.498,11.417,4.82,85.35,1.959,16.13,204.82,0.733
2/06/2024,10:00,4.569,17.838,22.408,10.05,6.75,84.05,2.223,16.68,235.98,1.383
2/06/2024,11:00,6.193,11.559,17.752,18.65,5.05,80.633,2.542,17.52,222.78,3.317
2/06/2024,12:00,4.938,8.009,12.947,18.083,5.467,82.233,1.818,17.6,229.98,3.917
2/06/2024,13:00,4.842,7.964,12.806,11.767,5.283,80.05,2.101,18.13,226.97,4.2
2/06/2024,14:00,5.005,6.915,11.92,22.183,7.083,79,2.197,18.4,222.67,4.45
2/06/2024,15:00,5.997,9.023,15.02,24.85,6.217,77,2.17,18.47,220.22,4.167
2/06/2024,16:00,5.108,9.201,14.309,22.967,7.283,78.783,2.679,18.02,225.88,3.567
2/06/2024,17:00,5.204,11.026,16.229,21.233,3.46,82.717,2.672,17.27,226.85,3.167
2/06/2024,18:00,4.424,11.75,16.174,21.85,6.533,85.683,2.502,16.78,229.18,2.817
2/06/2024,19:00,3.576,9.369,12.944,9.033,5.767,87.767,1.963,16.68,232.27,2.7
2/06/2024,20:00,4.315,14.89,19.205,21.417,8.783,93.55,1.96,16.33,217.87,1.95
2/06/2024,21:00,3.544,18.566,22.11,,6.3,96.033,1.777,15.95,211.67,1.367
2/06/2024,22:00,2.294,15.454,17.747,4.3,4.2,96.183,2.161,15.62,228.52,0.683
2/06/2024,23:00,0.71,17.852,18.562,10.917,4.55,96.4,2.146,15.52,241.28,0.683
2/06/2024,24:00:00,1.362,19.215,20.578,10.683,3.167,96.3,2.557,15.32,253.2,0.75
3/06/2024,1:00,,,,-0.08,16.46,96.267,2.694,15.25,238.62,0.933
3/06/2024,2:00,0.534,12.567,13.1,6.4,9,96.633,2.306,14.9,268.8,0.65
3/06/2024,3:00,0.706,12.631,13.337,,7.35,97.2,3.04,14.65,226.68,0.4
3/06/2024,4:00,0.63,6.984,7.613,8,8.283,97.683,2.208,14.77,273.85,0.75
3/06/2024,5:00,0.708,7.394,8.102,-3.617,4.433,97.75,2.252,14.92,287.53,0.517
3/06/2024,6:00,4.418,18.805,23.223,-1.117,4.5,97.567,2.041,14.52,186.68,0.467
3/06/2024,7:00,6.691,18.194,24.885,4.633,4.3,,2.21,,,
3/06/2024,8:00,4.114,22.372,26.486,6.067,5.717,97.183,2.41,13.97,328.23,0.583
3/06/2024,9:00,7.124,21.665,28.789,3.14,6.68,96.867,2.917,14.3,251.97,0.933
3/06/2024,10:00,5.59,12.611,18.201,8.72,3.817,88.967,3.094,15.93,241.32,1.883
3/06/2024,11:00,5.699,10.862,16.561,13.35,2.65,80.133,3.865,16.95,234.17,2.617
3/06/2024,12:00,5.382,9.823,15.205,19.317,4.35,79.05,4.693,17.07,231.28,2.733
3/06/2024,13:00,6.593,11.193,17.786,20.483,1.583,79.95,1.84,17.02,222.47,2.85
3/06/2024,14:00,5.172,6.932,12.105,8.45,-1.817,76.333,3.348,17.53,225.72,4.45
3/06/2024,15:00,3.886,5.528,9.414,24.433,5.2,75.117,,17.63,234.65,4.783
3/06/2024,16:00,4.134,6.048,10.181,10.75,3.017,77.967,2.516,17.22,230.5,4.617
3/06/2024,17:00,5.55,11.511,17.061,17,7.22,79.917,2.513,16.5,209.92,3.35
3/06/2024,18:00,6.28,14.377,20.657,13.183,8.683,84.517,3.965,15.75,213.17,2.917
3/06/2024,19:00,6.309,15.245,21.554,20.183,6.483,86.417,2.104,15.33,216.8,2.567
3/06/2024,20:00,7.227,22.981,30.208,12.317,8.2,88.117,2.235,14.85,216.32,1.783
3/06/2024,21:00,3.908,15.358,19.266,12.117,7.45,87.9,1.92,14.47,236.35,1.65
3/06/2024,22:00,2.381,19.25,21.63,18.55,8.017,90.84,-0.346,13.76,189.67,0.483
3/06/2024,23:00,2.504,23.845,26.348,17.633,7.517,92.633,1.511,13.55,256.5,0.6
3/06/2024,24:00:00,4.699,26.93,31.629,13.933,14.433,93.817,2.636,13.08,230.1,1
4/06/2024,1:00,2.153,16.899,19.052,2.3,7.2,94.35,,12.95,271.13,0.983
4/06/2024,2:00,2.146,11.743,13.889,6.8,5.983,94.317,2.463,12.88,235.52,1.2
4/06/2024,3:00,1.941,23.35,25.29,7.2,10.733,94.25,2.403,12.65,96.85,0.717
4/06/2024,4:00,1.532,20.777,22.309,15.1,10.533,94.417,2.907,12.48,103.48,0.783
4/06/2024,5:00,5.704,24.754,30.458,16.05,6.567,84.017,2.92,12.48,128.22,1.267
4/06/2024,6:00,21.436,47.864,69.3,18.25,5.35,83.25,3.103,11.6,111.65,0.933
4/06/2024,7:00,60.706,54.065,114.772,21,12.2,88.8,4.668,10.48,162.27,0.65
4/06/2024,8:00,120.182,48.561,168.743,15.117,12.233,92.633,7.659,9.5,234.58,0.517
4/06/2024,9:00,231.86,68.173,300.033,41.033,29.7,92.317,12.832,10.37,77.82,0.267
4/06/2024,10:00,31.477,34.768,66.245,41.133,30.65,83.117,3.743,13,60.72,1.233
4/06/2024,11:00,4.909,10.435,15.343,12.733,9.817,73.3,3.169,14.15,66.58,2.417
4/06/2024,12:00,3.444,7.301,10.745,19.717,4.533,66.05,2.266,14.75,57.48,2.533
4/06/2024,13:00,3.381,7.025,10.406,19.5,2.517,56.2,2.746,15.2,61.1,2.633
4/06/2024,14:00,,,,10.75,,,,,,
4/06/2024,15:00,,,,,,,,,,
4/06/2024,16:00,1.311,9.375,7.823,,8.467,61.8,6.914,14.65,48.57,1.95
4/06/2024,17:00,1.407,15.905,12.413,26.667,5.7,64.317,7.221,14.4,63.58,1.317
4/06/2024,18:00,2.291,28.823,22.236,23.567,10.517,67.483,7.347,13.93,80.15,0.75
4/06/2024,19:00,8.272,41.977,37.579,27.15,14.633,71.467,6.986,13.13,194.68,0.517
4/06/2024,20:00,9.472,41.796,38.709,37.917,18.183,73.45,7.358,12.9,70.22,0.5
4/06/2024,21:00,17.802,40.956,46.906,28.467,19.167,75.167,7.882,12.48,117.22,0.55
4/06/2024,22:00,34.612,41.495,64.959,27.633,19.9,75.733,7.749,12.05,117.82,0.483
4/06/2024,23:00,36.645,41.704,67.241,27.9,11.6,73.25,8.508,11.32,136,0.433
4/06/2024,24:00:00,20.178,38.01,47.36,19.4,12.833,72.367,7.895,10.65,203.27,0.283
5/06/2024,1:00,,,,10.58,13.26,74.2,,10.92,95.53,0.517
5/06/2024,2:00,,,,22.117,13.7,75.483,,10.48,221.75,0.883
5/06/2024,3:00,,,,18.167,15.95,77.483,,9.98,200.45,0.617
5/06/2024,4:00,,,,24.733,13.7,81.7,,9.27,189.8,0.4
5/06/2024,5:00,,,,17.967,18.6,83.583,,9.38,191.97,0.533
5/06/2024,6:00,,,,21.983,14.75,86.567,,8.92,181.17,0.333
5/06/2024,7:00,,,,17.4,18.917,86.4,,9.95,101.6,0.75
5/06/2024,8:00,,,,32.133,15.383,84.817,,11.05,90.42,1.217
5/06/2024,9:00,,,,17,10.64,82.633,,11.43,91.65,1.4
5/06/2024,10:00,,,,22.533,9.467,78.75,,12.52,82.4,1.5
5/06/2024,11:00,,,,21.517,6.183,75.217,,13.7,84.35,2.2
5/06/2024,12:00,,,,20.717,6.317,69.1,,15.43,71.03,3
5/06/2024,13:00,,,,37.717,8.6,67.117,,15.85,69.2,3.133
5/06/2024,14:00,,,,67.35,6.22,68.18,,15.62,70.72,2.9
5/06/2024,15:00,,,,81.3,,,,,,
5/06/2024,16:00,,,,32.083,10.483,70.783,,15.3,76.2,2.133
5/06/2024,17:00,,,,35.483,11.74,72.65,,14.92,69.5,1.983
5/06/2024,18:00,,,,26.083,11.183,74.183,,14.62,69.42,1.833
5/06/2024,19:00,,,,15.033,7.733,74.85,,14.05,70.47,1.867
5/06/2024,20:00,,,,10.3,8.95,76.55,,13.47,80.37,1.217
5/06/2024,21:00,,,,18.367,6.55,78.633,,13.3,64.48,1.083
5/06/2024,22:00,,,,17.85,8.25,81.733,,13.35,70.67,0.867
5/06/2024,23:00,,,,9.633,6.583,72.35,,14.43,55.73,2.433
